"kind","bucket","name","ext","bytes","sha256","path"
"pdf","root","G0-Explanatory_Note.pdf",".pdf","370652","205074063E04390FEF4E23A6E5E86E0A0E48B528DDD666DDD618203B30115127","MAGNE.AI/assets/pdfs/G0-Explanatory_Note.pdf"
"pdf","root","G1-Regional.pdf",".pdf","90423","43425767BFFE87BE1847D84F0CE6C02415E623D2BC3B79A5793D55DEB1937164","MAGNE.AI/assets/pdfs/G1-Regional.pdf"
"pdf","root","G10-Android_Partner_Approvals.pdf",".pdf","1505676","9F4D5D43AC532BBD17BB855477F0952B2F6C54E33C5B561A6DF41A58A8C341E9","MAGNE.AI/assets/pdfs/G10-Android_Partner_Approvals.pdf"
"pdf","root","G11-Extended_Info.pdf",".pdf","169388","5BC4222FAB4DD75F14472671D5DC83AC63A26BFB96D99A716858FD8A0E890758","MAGNE.AI/assets/pdfs/G11-Extended_Info.pdf"
"pdf","root","G12-Reports.pdf",".pdf","201626","F7AAB7EE67AAA49B55E22F9F04EC6E529142E5B1877680362621F54AAA825534","MAGNE.AI/assets/pdfs/G12-Reports.pdf"
"pdf","root","G13-Tests.pdf",".pdf","358544","4B98A016C068C283FF2C9F5121DB4BEEC930F9D76FA91488B755FF1D540880DC","MAGNE.AI/assets/pdfs/G13-Tests.pdf"
"pdf","root","G14-deviceinfo.pdf",".pdf","80261","81E47AB7C647FD6E27E4E583B00B5F51D6B2416A889CA19A5356EF0394A0CCD4","MAGNE.AI/assets/pdfs/G14-deviceinfo.pdf"
"pdf","root","G15-SE.pdf",".pdf","241440","4B1D62DE540F1441D993C5231ACEB841ED22F7DC9F620E1768635909DE9A88A2","MAGNE.AI/assets/pdfs/G15-SE.pdf"
"pdf","root","G2-Worldwide.pdf",".pdf","106910","27CF0E46E6CA1A2A69713446026DED8A346B0F6A112B9D945CCFB8C7C3708AE4","MAGNE.AI/assets/pdfs/G2-Worldwide.pdf"
"pdf","root","G3-build.pdf",".pdf","43560","9770BA9751689BA84D07BBB668C0825698F3C65A90514C8F7DFF3C2277D92FBC","MAGNE.AI/assets/pdfs/G3-build.pdf"
"pdf","root","G4-Details.pdf",".pdf","55611","1F12D3912EA11B5738C82DE6E799DCD984296F8EFD2E356650908BF91149DF18","MAGNE.AI/assets/pdfs/G4-Details.pdf"
"pdf","root","G5-device.pdf",".pdf","39474","4E3A6291A483A802CB7321F5234C168AB1F99E7BED9A6752918BFCA28DF1A43B","MAGNE.AI/assets/pdfs/G5-device.pdf"
"pdf","root","G6-overview.pdf",".pdf","98670","4A332CA461BF5892EAE8055FEBB2910BED5542BFA6A4E2F4DEC362AD33E47CEC","MAGNE.AI/assets/pdfs/G6-overview.pdf"
"pdf","root","G7-product.pdf",".pdf","36423","786F3B1AA2B2A25C2A44CA33203F1CABBC8363F7AB23514F7EE79279C0C87109","MAGNE.AI/assets/pdfs/G7-product.pdf"
"pdf","root","G8-sublicense.pdf",".pdf","56960","A478D2F358A1F6E34CCCF1CB71B8CA881795BD97653A047173C1AA700D61D86B","MAGNE.AI/assets/pdfs/G8-sublicense.pdf"
"pdf","root","G9-WidevineL1.pdf",".pdf","16064","22B4CF1618666CD4CE333D23199C15894F98FF378DC2DC6D983B5748B8254845","MAGNE.AI/assets/pdfs/G9-WidevineL1.pdf"
"pdf","root","GSMA-TAC-Certificate.pdf",".pdf","183170","162B8FD9A19A7F56BF5D713506AA5DEC5D65FBC4742CCA43855727A9000A654E","MAGNE.AI/assets/pdfs/GSMA-TAC-Certificate.pdf"
"pdf","cb","CN25UQGP_001_TR_MGU_62133_Test-Report.pdf",".pdf","4025140","CCD9D6F3AE3F3F5AA19D56D72F57C780D6EA7A227AFD82425E2AADA5D22EF2C6","MAGNE.AI/assets/pdfs/cb/CN25UQGP_001_TR_MGU_62133_Test-Report.pdf"
"pdf","cb","JPTUV-182068_MGU_62133_Certificate.pdf",".pdf","481957","72D5AEFC6C233DB48F5A5C96819B740172F30FE087777D0ABAC2C2E8A742F448","MAGNE.AI/assets/pdfs/cb/JPTUV-182068_MGU_62133_Certificate.pdf"
"pdf","cp65","TUV-Rheinland-CP65-Report-27220370a-001.pdf",".pdf","1635250","A4F74A353E5F8EC84EAEFD1406F57335EB3B25F9F4BF892AFF14AADDA7A81E21","MAGNE.AI/assets/pdfs/cp65/TUV-Rheinland-CP65-Report-27220370a-001.pdf"
"pdf","fcc","2BVCPGC603606_Antenna Report II.pdf",".pdf","347785","98D65BE477E31D76E5CD8F786F816EA71E59270483C10A74CFFDB2BCFEB85CC0","MAGNE.AI/assets/pdfs/fcc/2BVCPGC603606_Antenna Report II.pdf"
"pdf","fcc","2BVCPGC603606_Antenna Report.pdf",".pdf","347785","98D65BE477E31D76E5CD8F786F816EA71E59270483C10A74CFFDB2BCFEB85CC0","MAGNE.AI/assets/pdfs/fcc/2BVCPGC603606_Antenna Report.pdf"
"pdf","fcc","2BVCPGC603606_cvrltr_Attention for U.S. Agent.pdf",".pdf","1133137","03C4F6A3F1DE3FF8605E17BA5915B4281EA361CB1739C4816EFCC3100B39AD02","MAGNE.AI/assets/pdfs/fcc/2BVCPGC603606_cvrltr_Attention for U.S. Agent.pdf"
"pdf","fcc","2BVCPGC603606_cvrltr_Attestation HAC Waiver Letter.pdf",".pdf","2567368","CA0212A5E0A040A2ED2897B074DAE4EC870FEC930D6D2DBBC4BA8497B8BB59D9","MAGNE.AI/assets/pdfs/fcc/2BVCPGC603606_cvrltr_Attestation HAC Waiver Letter.pdf"
"pdf","fcc","2BVCPGC603606_cvrltr_Certification_2.911d5(i)&(ii).pdf",".pdf","3096657","55C9DB6DB11FAD19E9DF4121219C910AAE58C05FF17DBE174DF6A488EE579B46","MAGNE.AI/assets/pdfs/fcc/2BVCPGC603606_cvrltr_Certification_2.911d5(i)&(ii).pdf"
"pdf","fcc","2BVCPGC603606_cvrltr_Class II Permissive Change.pdf",".pdf","252340","DB3EA9CA51A1BD2AC90F640BDFFEAF5030F754E3ED4CE38ABD841D62591AE573","MAGNE.AI/assets/pdfs/fcc/2BVCPGC603606_cvrltr_Class II Permissive Change.pdf"
"pdf","fcc","2BVCPGC603606_cvrltr_Declaration Letter for HAC.pdf",".pdf","2903965","90D27BB404A28461532A4BC4FB2132817D03CC9859CEBDB962981F759DEFAD3A","MAGNE.AI/assets/pdfs/fcc/2BVCPGC603606_cvrltr_Declaration Letter for HAC.pdf"
"pdf","fcc","2BVCPGC603606_cvrltr_FCC Confidentiality Request(LTC+STC).pdf",".pdf","2820324","A4BE28AA3206F949E8102E84AE94F3A640E3C9CEE034AA1BE19064D3E4D61872","MAGNE.AI/assets/pdfs/fcc/2BVCPGC603606_cvrltr_FCC Confidentiality Request(LTC+STC).pdf"
"pdf","fcc","2BVCPGC603606_cvrltr_FCC Confidentiality Request(STC).pdf",".pdf","270729","62C4251007BA38F5CC4E6A00EB0C1AF456E39B20351A2D305E4395D681B85BDF","MAGNE.AI/assets/pdfs/fcc/2BVCPGC603606_cvrltr_FCC Confidentiality Request(STC).pdf"
"pdf","fcc","2BVCPGC603606_cvrltr_FCC POA II.pdf",".pdf","281469","152542AD5DA677F9EC7D9CE49F11DF693AC7FB2280A0920C486F7647EC3C2489","MAGNE.AI/assets/pdfs/fcc/2BVCPGC603606_cvrltr_FCC POA II.pdf"
"pdf","fcc","2BVCPGC603606_cvrltr_FCC POA.pdf",".pdf","3027346","F3E9BE5055FB628357BF840C801143EF26355F4A16E1DD316D88C146A15542C1","MAGNE.AI/assets/pdfs/fcc/2BVCPGC603606_cvrltr_FCC POA.pdf"
"pdf","fcc","2BVCPGC603606_CXX.pdf",".pdf","121461","D5994119076D189C014C0AF33D373AF96A876B46EDD88777107A726B88F7BE39","MAGNE.AI/assets/pdfs/fcc/2BVCPGC603606_CXX.pdf"
"pdf","fcc","2BVCPGC603606_DSS.pdf",".pdf","125160","75E7CA832986C16CA677C2FED6B24ACDE37D159B765DA816AE4A50B875EE72ED","MAGNE.AI/assets/pdfs/fcc/2BVCPGC603606_DSS.pdf"
"pdf","fcc","2BVCPGC603606_DTS.pdf",".pdf","126950","16D0EC43C67F1FC4DA5D9E7963968A2EBABDE00788B7C257ED7E6314F64C94CF","MAGNE.AI/assets/pdfs/fcc/2BVCPGC603606_DTS.pdf"
"pdf","fcc","2BVCPGC603606_DXX.pdf",".pdf","123657","6309F8FCE29A0DEAC55F0AD68A8F0810A7DF777771ADE04BA81DEF0417117290","MAGNE.AI/assets/pdfs/fcc/2BVCPGC603606_DXX.pdf"
"pdf","fcc","2BVCPGC603606_JBP.pdf",".pdf","120162","17F5049EB33299B0C0A8AEE7FCAD1C0746CAA9BC31BB166D1469A4B9FD0DFFDF","MAGNE.AI/assets/pdfs/fcc/2BVCPGC603606_JBP.pdf"
"pdf","fcc","2BVCPGC603606_Label Location.pdf",".pdf","46207","8BBEC6BBDCE2CB6F47D9AE48BB1DB212DFEE8DF8EC156811DC34C3BCA7AE28C1","MAGNE.AI/assets/pdfs/fcc/2BVCPGC603606_Label Location.pdf"
"pdf","fcc","2BVCPGC603606_Label.pdf",".pdf","388708","42148578DC77AB33B599CE9DDE58C92DEC4AEB1C2A4E9716E10A5CC445A826A5","MAGNE.AI/assets/pdfs/fcc/2BVCPGC603606_Label.pdf"
"pdf","fcc","2BVCPGC603606_NII.pdf",".pdf","128016","A70511342AA57671D909740304A5C156D2D49F6353B3F8A265F335A598D1E147","MAGNE.AI/assets/pdfs/fcc/2BVCPGC603606_NII.pdf"
"pdf","fcc","2BVCPGC603606_PCE.pdf",".pdf","153854","A624443A2E35464C061F0675EDC4B1D7EB2C13317D5336126523426EE0221BE7","MAGNE.AI/assets/pdfs/fcc/2BVCPGC603606_PCE.pdf"
"pdf","fcc","2BVCPGC603606_RF Exposure Declaration.pdf",".pdf","90617","149750537862DDB9C85DCBA17C2A1CEBEC2782422AF00BD2F548E5E1B7D5164F","MAGNE.AI/assets/pdfs/fcc/2BVCPGC603606_RF Exposure Declaration.pdf"
"pdf","fcc","2BVCPGC603606_TestRpt_CXX_v1.pdf",".pdf","823200","009C9508B3CFB19127508CFF2321E8F4AF4C0C76280420943CAB831CEC0EB0CB","MAGNE.AI/assets/pdfs/fcc/2BVCPGC603606_TestRpt_CXX_v1.pdf"
"pdf","fcc","2BVCPGC603606_TestRpt_HAC RF.pdf",".pdf","1157308","15560187FDD167A307B221F1BFC4EFDBBDB54A61BE4E7337C7E543C5460E5770","MAGNE.AI/assets/pdfs/fcc/2BVCPGC603606_TestRpt_HAC RF.pdf"
"pdf","fcc","2BVCPGC603606_TestRpt_HAC RF_Appendix A.pdf",".pdf","201877","704359347CF3CFDCCE8C0E00CE353D68FC591FCB017274AFA1073B6BED3E7336","MAGNE.AI/assets/pdfs/fcc/2BVCPGC603606_TestRpt_HAC RF_Appendix A.pdf"
"pdf","fcc","2BVCPGC603606_TestRpt_HAC RF_Appendix B.pdf",".pdf","611142","99D6C2F98F7F4565441840C537B233D7081CDDC48149F001481E779553C7AF5C","MAGNE.AI/assets/pdfs/fcc/2BVCPGC603606_TestRpt_HAC RF_Appendix B.pdf"
"pdf","fcc","2BVCPGC603606_TestRpt_HAC RF_Appendix C_Part1-2.pdf",".pdf","4131892","EF622DE8073F947C53354FC31AB7F12640150376CF7F0DE80925531283B190C6","MAGNE.AI/assets/pdfs/fcc/2BVCPGC603606_TestRpt_HAC RF_Appendix C_Part1-2.pdf"
"pdf","fcc","2BVCPGC603606_TestRpt_HAC RF_Appendix C_Part2-2.pdf",".pdf","2062077","98DACFBD21EF42D2C10DB510ECC28C65840A8F02B7A0234DDFD8C7B3CAFE7DB5","MAGNE.AI/assets/pdfs/fcc/2BVCPGC603606_TestRpt_HAC RF_Appendix C_Part2-2.pdf"
"pdf","fcc","2BVCPGC603606_TestRpt_HAC RF_Appendix E.pdf",".pdf","1769682","E29C9B9B0FF3615B882C854B54CE889ADFDA7CB2EA15368C9E6A6E1FB2E12660","MAGNE.AI/assets/pdfs/fcc/2BVCPGC603606_TestRpt_HAC RF_Appendix E.pdf"
"pdf","fcc","2BVCPGC603606_TestRpt_HAC T-Coil VOIP_Appendix A_v1.pdf",".pdf","1918180","8F16101E2B28806914D55450BD7033049C1513523B68D5CC7AADCC11318D275B","MAGNE.AI/assets/pdfs/fcc/2BVCPGC603606_TestRpt_HAC T-Coil VOIP_Appendix A_v1.pdf"
"pdf","fcc","2BVCPGC603606_TestRpt_HAC T-Coil VOIP_Appendix B.pdf",".pdf","895091","44F6C9D2CA772382BE45CE57B10351FFCD42E710FCCEE9B41156F3D8ABFA9A67","MAGNE.AI/assets/pdfs/fcc/2BVCPGC603606_TestRpt_HAC T-Coil VOIP_Appendix B.pdf"
"pdf","fcc","2BVCPGC603606_TestRpt_HAC T-Coil VOIP_v2.pdf",".pdf","813570","420BD0EB82126ACA5F5A54B0C128242D38A8725FF21067C6A19242E762F67316","MAGNE.AI/assets/pdfs/fcc/2BVCPGC603606_TestRpt_HAC T-Coil VOIP_v2.pdf"
"pdf","fcc","2BVCPGC603606_TestRpt_HAC T-Coil.pdf",".pdf","1107333","64D7C3A1CC1B4E27E1B009B2EF6348529613A8D98FA8EF26301D1A3348D63AF4","MAGNE.AI/assets/pdfs/fcc/2BVCPGC603606_TestRpt_HAC T-Coil.pdf"
"pdf","fcc","2BVCPGC603606_TestRpt_HAC T-Coil_Appendix A.pdf",".pdf","4705060","1217446FBD8DA16754699EE23EB1D9893E7E51B906EAB0530187E91F94CA5C55","MAGNE.AI/assets/pdfs/fcc/2BVCPGC603606_TestRpt_HAC T-Coil_Appendix A.pdf"
"pdf","fcc","2BVCPGC603606_TestRpt_HAC T-Coil_Appendix B.pdf",".pdf","3768947","6A49342303B7AA97D58F691464A5E668EF7905EDF8D653948CEB301A1B2988B0","MAGNE.AI/assets/pdfs/fcc/2BVCPGC603606_TestRpt_HAC T-Coil_Appendix B.pdf"
"pdf","fcc","2BVCPGC603606_TestRpt_HAC Volume Control.pdf",".pdf","1199599","CBEA7D4AE8855D78C74C18674B85AFD3D6A4EA4FBD1B9C4531DF4D674BB57ABB","MAGNE.AI/assets/pdfs/fcc/2BVCPGC603606_TestRpt_HAC Volume Control.pdf"
"pdf","fcc","2BVCPGC603606_TestRpt_HAC Volume Control_Appendix A.pdf",".pdf","1294491","C9B0159CDB3A28FCF18712F24E6EE71A50665A973BF592D48800D30B79E3E83F","MAGNE.AI/assets/pdfs/fcc/2BVCPGC603606_TestRpt_HAC Volume Control_Appendix A.pdf"
"pdf","fcc","2BVCPGC603606_TestRpt_HAC Volume Control_Appendix B.pdf",".pdf","4287896","636E6A66B8F7E5453808C371FFD12EB762414170CD9FD5F9CADAE805A327E8B9","MAGNE.AI/assets/pdfs/fcc/2BVCPGC603606_TestRpt_HAC Volume Control_Appendix B.pdf"
"pdf","fcc","2BVCPGC603606_TestRpt_JBP_v1.pdf",".pdf","823200","009C9508B3CFB19127508CFF2321E8F4AF4C0C76280420943CAB831CEC0EB0CB","MAGNE.AI/assets/pdfs/fcc/2BVCPGC603606_TestRpt_JBP_v1.pdf"
"pdf","fcc","2BVCPGC603606_TestRpt_NII_DFS_v1.pdf",".pdf","1220025","78F676B4E7C0BD3F17D43FA1DE898F52D5CAA063B9418F4BC6A3B7470B0EBCB2","MAGNE.AI/assets/pdfs/fcc/2BVCPGC603606_TestRpt_NII_DFS_v1.pdf"
"pdf","fcc","2BVCPGC603606_TestRpt_NII_U-NII-1,2,3_Part1-3_v1.pdf",".pdf","5786073","BCC92B7F6A0689896A52F4528F5E64F68DEF0353FFF5C7503FD9EE37B6B06470","MAGNE.AI/assets/pdfs/fcc/2BVCPGC603606_TestRpt_NII_U-NII-1,2,3_Part1-3_v1.pdf"
"pdf","fcc","2BVCPGC603606_TestRpt_NII_U-NII-1,2,3_Part2-3_v1.pdf",".pdf","5903039","1B3CECD6D1FD9FEED6B9200F2B387C3347AD494DF1FA3EF3E91757328A134DEB","MAGNE.AI/assets/pdfs/fcc/2BVCPGC603606_TestRpt_NII_U-NII-1,2,3_Part2-3_v1.pdf"
"pdf","fcc","2BVCPGC603606_TestRpt_NII_U-NII-1,2,3_Part3-3.pdf",".pdf","4495707","2FE38BAA5DB75C18C81A38D07516A0710EE30E1EA6C91AE3AA09FDFEA00108FB","MAGNE.AI/assets/pdfs/fcc/2BVCPGC603606_TestRpt_NII_U-NII-1,2,3_Part3-3.pdf"
"pdf","fcc","2BVCPGC603606_TestRpt_PCE_2G,3G_v1.pdf",".pdf","5367305","946DA6CAF73346FA176343ED26E99BB4B42AADA86559F0C80033E8497B3C46D2","MAGNE.AI/assets/pdfs/fcc/2BVCPGC603606_TestRpt_PCE_2G,3G_v1.pdf"
"pdf","fcc","2BVCPGC603606_TestRpt_PCE_5G_27O_n77.78_v1.pdf",".pdf","4542924","E6938C771A323A45991CDBCA7B42CF1224BFA61A9507CCAB29605CA37A9B2CF2","MAGNE.AI/assets/pdfs/fcc/2BVCPGC603606_TestRpt_PCE_5G_27O_n77.78_v1.pdf"
"pdf","fcc","2BVCPGC603606_TestRpt_PCE_5G_27Q_n77.78_v2.pdf",".pdf","4256488","B6ED108E71AD97CADF228BE82DFC1D4FD38728A4F97B73F5DC5D66286650A4A2","MAGNE.AI/assets/pdfs/fcc/2BVCPGC603606_TestRpt_PCE_5G_27Q_n77.78_v2.pdf"
"pdf","fcc","2BVCPGC603606_TestRpt_PCE_5G_n5.7.38.41.66.71_Part1-3_v1.pdf",".pdf","5818138","3FE1ED543003E41F2A9A51276CACF39CCBB294A6D84F631FF60929E891F08451","MAGNE.AI/assets/pdfs/fcc/2BVCPGC603606_TestRpt_PCE_5G_n5.7.38.41.66.71_Part1-3_v1.pdf"
"pdf","fcc","2BVCPGC603606_TestRpt_PCE_5G_n5.7.38.41.66.71_Part2-3.pdf",".pdf","5541136","D3981EA939E23C23324E905B77F03D811113E8B5599738B0A767255C8FE5BE0B","MAGNE.AI/assets/pdfs/fcc/2BVCPGC603606_TestRpt_PCE_5G_n5.7.38.41.66.71_Part2-3.pdf"
"pdf","fcc","2BVCPGC603606_TestRpt_PCE_5G_n5.7.38.41.66.71_Part3-3.pdf",".pdf","4413385","5637247154859AA9115AB61A1E8B47FADD0BB99368AEA5D82653C2E7C16DAA5D","MAGNE.AI/assets/pdfs/fcc/2BVCPGC603606_TestRpt_PCE_5G_n5.7.38.41.66.71_Part3-3.pdf"
"pdf","fcc","2BVCPGC603606_TestRpt_PCE_LTE_27Q_B42_v1.pdf",".pdf","3277460","A7BE579FFE3FED6940D04631CD9D0C912E72E91A47BF0312F2F656AD759B4B00","MAGNE.AI/assets/pdfs/fcc/2BVCPGC603606_TestRpt_PCE_LTE_27Q_B42_v1.pdf"
"pdf","fcc","2BVCPGC603606_TestRpt_PCE_LTE_90S_B26_v1.pdf",".pdf","3431629","00599D59DA91C297A247000177538E6D92D81F87960EA171F5C3E062795B9742","MAGNE.AI/assets/pdfs/fcc/2BVCPGC603606_TestRpt_PCE_LTE_90S_B26_v1.pdf"
"pdf","fcc","2BVCPGC603606_TestRpt_PCE_LTE_B2.25.66.5.26_Part1-2_v1.pdf",".pdf","5714869","F55AC5300DC055F3578B5A96F69F0F90CE0514EFDF322907FF4B1CE49C1B37CE","MAGNE.AI/assets/pdfs/fcc/2BVCPGC603606_TestRpt_PCE_LTE_B2.25.66.5.26_Part1-2_v1.pdf"
"pdf","fcc","2BVCPGC603606_TestRpt_PCE_LTE_B2.25.66.5.26_Part2-2.pdf",".pdf","5052625","1F07F40F8E84B233765580279E2B85960E1A78D2499FB523A6E2E508DFBDA913","MAGNE.AI/assets/pdfs/fcc/2BVCPGC603606_TestRpt_PCE_LTE_B2.25.66.5.26_Part2-2.pdf"
"pdf","fcc","2BVCPGC603606_TestRpt_PCE_LTE_B7.12.13.17.38.41.71_Part1-3_v1.pdf",".pdf","5675301","D749075DE860E71A2241A30C7810C9F62F90A7C634591797CBA625AE28FC5404","MAGNE.AI/assets/pdfs/fcc/2BVCPGC603606_TestRpt_PCE_LTE_B7.12.13.17.38.41.71_Part1-3_v1.pdf"
"pdf","fcc","2BVCPGC603606_TestRpt_PCE_LTE_B7.12.13.17.38.41.71_Part2-3.pdf",".pdf","5667294","1B00F0582F3D99108CC31E0E3A7871D7D0A2DD9636DC3BBC727947A96DAA86D9","MAGNE.AI/assets/pdfs/fcc/2BVCPGC603606_TestRpt_PCE_LTE_B7.12.13.17.38.41.71_Part2-3.pdf"
"pdf","fcc","2BVCPGC603606_TestRpt_PCE_LTE_B7.12.13.17.38.41.71_Part3-3.pdf",".pdf","471709","7B59593E7346C24D256C8C64C9EBE30129F589B1A488C33D05A058271D29FB4F","MAGNE.AI/assets/pdfs/fcc/2BVCPGC603606_TestRpt_PCE_LTE_B7.12.13.17.38.41.71_Part3-3.pdf"
"pdf","fcc","2BVCPGC603606_TestRpt_SAR_Appendix A_v1.pdf",".pdf","4115845","0BF191E23EB0B8EB0A0AFFE317E5E2B4C53926A2003CC1B520D8001FEB14830F","MAGNE.AI/assets/pdfs/fcc/2BVCPGC603606_TestRpt_SAR_Appendix A_v1.pdf"
"pdf","fcc","2BVCPGC603606_TestRpt_SAR_Appendix B_Part1-2.pdf",".pdf","5723279","24E695E3119D273D01B63523D89936A9F612F084C739DB2A8B88053AF02C97BC","MAGNE.AI/assets/pdfs/fcc/2BVCPGC603606_TestRpt_SAR_Appendix B_Part1-2.pdf"
"pdf","fcc","2BVCPGC603606_TestRpt_SAR_Appendix B_Part2-2.pdf",".pdf","4039126","FB094E09C24A5D4BD7F0F06871FB3DF1924DAA662D9B1A2DBD146003F5D27311","MAGNE.AI/assets/pdfs/fcc/2BVCPGC603606_TestRpt_SAR_Appendix B_Part2-2.pdf"
"pdf","fcc","2BVCPGC603606_TestRpt_SAR_Appendix C_Part1-3.pdf",".pdf","5774532","599A001635DF89F5EBD6396E7BFD912CB3630B077DF384DA57FCF67A76EBB269","MAGNE.AI/assets/pdfs/fcc/2BVCPGC603606_TestRpt_SAR_Appendix C_Part1-3.pdf"
"pdf","fcc","2BVCPGC603606_TestRpt_SAR_Appendix C_Part2-3.pdf",".pdf","5705874","168EC65645D0CEE80460D2B9EBB67CF1756B49E5197A1BB7CBF192F5914A91B8","MAGNE.AI/assets/pdfs/fcc/2BVCPGC603606_TestRpt_SAR_Appendix C_Part2-3.pdf"
"pdf","fcc","2BVCPGC603606_TestRpt_SAR_Appendix C_Part3-3.pdf",".pdf","4664489","8AE080B9FC8C7635743C57711BD45F86C748CD94D15A9F5BF8A68CF68EB67878","MAGNE.AI/assets/pdfs/fcc/2BVCPGC603606_TestRpt_SAR_Appendix C_Part3-3.pdf"
"pdf","fcc","2BVCPGC603606_TestRpt_SAR_Appendix E.pdf",".pdf","4441826","E12CC2A5936C46945050D33E93C979292AEFDECAE777F48AE87ED27A1AF62F4C","MAGNE.AI/assets/pdfs/fcc/2BVCPGC603606_TestRpt_SAR_Appendix E.pdf"
"pdf","fcc","2BVCPGC603606_TestRpt_SAR_v1.pdf",".pdf","2818621","86F5EDF207BD07F011F779F90272837A2F1ABB57DB8D1E070213F2DE6F677BE0","MAGNE.AI/assets/pdfs/fcc/2BVCPGC603606_TestRpt_SAR_v1.pdf"
"pdf","fcc","DA-23-914.pdf",".pdf","154006","DC5B3D146466A3EDD7C594C8F98A15FF42375BB56023D4B61E5E9F3BB88A243E","MAGNE.AI/assets/pdfs/fcc/DA-23-914.pdf"
"pdf","un38","DSP25120089_001_MSDS.pdf",".pdf","597478","4ABE513C46296C12424F9693D30E7F3CB64A135D6CE6B2CBFD500AE5A483EF5D","MAGNE.AI/assets/pdfs/un38/DSP25120089_001_MSDS.pdf"
"pdf","un38","DSP25120089_002_UN-Test.pdf",".pdf","1443852","ABE16C817178243F39FB5C2D0771F40C8FEDBCAA56D82974B4EE5AB34C3D3463","MAGNE.AI/assets/pdfs/un38/DSP25120089_002_UN-Test.pdf"
"pdf","un38","DSP25120089_003_Summary.pdf",".pdf","453704","DE09102F1EC3A54FEB9F0A27E2901405FBF056C42EB3E0854BD2B89AD14B6C1E","MAGNE.AI/assets/pdfs/un38/DSP25120089_003_Summary.pdf"
"pdf","un38","DSP25120089_004_12m-Drop.pdf",".pdf","2411154","E25F8D4D9E40BD2C5509EE264D5D33CEEF44193ACA1A096F8A0C823C65908927","MAGNE.AI/assets/pdfs/un38/DSP25120089_004_12m-Drop.pdf"
"pdf","un38","DSP25120089_005_Stacking.pdf",".pdf","2436860","56D93B6436AC85C0AC882BB7E60B51F2141AFDB702A660F27DC7BE4D35A3735F","MAGNE.AI/assets/pdfs/un38/DSP25120089_005_Stacking.pdf"
"pdf","un38","DSP25120089_006_12m-Transport.pdf",".pdf","2424080","E19918DACD90B7F788D159F0A131A13A1F5B4842C1BE3ED6585AE6AA13FD9EE1","MAGNE.AI/assets/pdfs/un38/DSP25120089_006_12m-Transport.pdf"
"pdf","un38","S45C-0i26020917430_0006.pdf",".pdf","3173299","2211C2032F0951181FD6CF117E41746A6119BBFD6454CEA4E53B3A9B7E5D8DA0","MAGNE.AI/assets/pdfs/un38/S45C-0i26020917430_0006.pdf"
"pdf","un38","S45C-0i26020917430_0007.pdf",".pdf","3093737","1EA75C4217D0880FE103824BA8489DE56AE460E39A77FB9FADF181029866E03D","MAGNE.AI/assets/pdfs/un38/S45C-0i26020917430_0007.pdf"
"pdf","un38","S45C-Air-Transport.pdf",".pdf","3173299","2211C2032F0951181FD6CF117E41746A6119BBFD6454CEA4E53B3A9B7E5D8DA0","MAGNE.AI/assets/pdfs/un38/S45C-Air-Transport.pdf"
"pdf","un38","S45C-Sea-Transport.pdf",".pdf","3093737","1EA75C4217D0880FE103824BA8489DE56AE460E39A77FB9FADF181029866E03D","MAGNE.AI/assets/pdfs/un38/S45C-Sea-Transport.pdf"
"pdf","ce","SN26C0174-Sporton-CE-Certificate.pdf",".pdf","140110","CA1F3D0E0EA6E8A7767E6DACB8003A1CB46D7360F12C5E798ACCA0F2F6A5A94B","MAGNE.AI/assets/ce/SN26C0174-Sporton-CE-Certificate.pdf"
"brand","ecosystem","1zeni.png",".png","3230","B329ECD578F998D305172FA7556B1942960CBDF3A9445EB2582DEBD510A637EA","MAGNE.AI/assets/brand/ecosystem/1zeni.png"
"brand","ecosystem","21dao.png",".png","31569","ECB90015E7820E7391901D98881BAC20A388B973BFDF0EFAC17CC251A2CA080A","MAGNE.AI/assets/brand/ecosystem/21dao.png"
"brand","ecosystem","agentbay.png",".png","6471","9D76DA597E770E34D7E23475A6E7E9B648D07DB91C8BB1A4E0886F75F5BAA696","MAGNE.AI/assets/brand/ecosystem/agentbay.png"
"brand","ecosystem","agentbay_web.png",".png","4383","B06CEB8128668A62E8467DE9E3A87A6A48C97C50305F797CFDC7846E8B3016AB","MAGNE.AI/assets/brand/ecosystem/agentbay_web.png"
"brand","ecosystem","aios-ventures.png",".png","1865","F26E16C5F1ADBAE8BE5C2816BB120F606422A1B2CD03340CFFFC82995285DA23","MAGNE.AI/assets/brand/ecosystem/aios-ventures.png"
"brand","ecosystem","aios.jpg",".jpg","68548","AED60A35ED8BB8DB516CA98AF595A60E0EF417DBA01D0E3FA6A86F6B779BA57A","MAGNE.AI/assets/brand/ecosystem/aios.jpg"
"brand","ecosystem","aios.png",".png","1865","F26E16C5F1ADBAE8BE5C2816BB120F606422A1B2CD03340CFFFC82995285DA23","MAGNE.AI/assets/brand/ecosystem/aios.png"
"brand","ecosystem","aios_web.png",".png","4630","418F0946E470CDF6032D66F516C237AE32FBA0C22061118BFB875CBB0A0D7693","MAGNE.AI/assets/brand/ecosystem/aios_web.png"
